number,stability,foldingPattern
924,0.0,"['0', '+X', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '-X', '-X', '+Y', '-X']"
925,0.0,"['0', '+Y', '-X', '-X', '-X', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y']"
926,-2.0,"['0', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '+X', '+Y', '-X']"
927,-1.0,"['0', '-X', '-Y', '+X', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '-Y']"
928,-1.0,"['0', '+X', '-Y', '+X', '+Y', '+X', '+X', '+X', '+X', '-Y', '+X', '+X', '+Y', '+X', '+Y']"
929,-1.0,"['0', '+X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+Y', '-X']"
930,0.0,"['0', '+X', '+X', '+X', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '-X']"
931,0.0,"['0', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '-X']"
932,0.0,"['0', '+Y', '-X', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '+X']"
933,-1.0,"['0', '-Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '+X', '+X', '+Y', '+Y', '-X', '-X']"
934,-1.0,"['0', '-Y', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+X']"
935,0.0,"['0', '+X', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '+X']"
936,0.0,"['0', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-X', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '+X']"
937,0.0,"['0', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '+X', '-Y']"
938,-2.0,"['0', '+X', '+Y', '-X', '+Y', '-X', '+Y', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-Y']"
939,0.0,"['0', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-X', '-X', '-Y', '-Y', '-X', '-X', '-X', '-X']"
940,0.0,"['0', '+X', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '+Y', '-X', '+Y', '-X']"
941,-2.0,"['0', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '+X', '+X', '-Y', '-X', '-Y']"
942,-1.0,"['0', '+Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '+Y']"
943,-3.0,"['0', '+Y', '+Y', '-X', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '-X', '-X', '-X', '-Y', '-X']"
944,0.0,"['0', '+X', '+X', '+X', '+X', '+Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '+Y']"
945,-2.0,"['0', '+X', '-Y', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+X', '+X', '+Y', '+Y', '+Y']"
946,-3.0,"['0', '+X', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '-X']"
947,0.0,"['0', '-X', '-Y', '-X', '-Y', '-X', '+Y', '-X', '-X', '-X', '-X', '-X', '-Y', '-X', '-Y']"
948,0.0,"['0', '+Y', '-X', '-X', '-X', '-Y', '-X', '-X', '-Y', '-X', '-Y', '+X', '-Y', '+X', '+Y']"
949,-2.0,"['0', '+Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+X', '+Y', '-X', '-Y']"
950,-1.0,"['0', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '+X']"
951,0.0,"['0', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y']"
952,0.0,"['0', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '+X', '+X', '+X', '-Y', '+X', '-Y', '+X']"
953,-1.0,"['0', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '+Y', '-X']"
954,-2.0,"['0', '-Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '-X', '+Y']"
955,-1.0,"['0', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '-X', '+Y', '+X']"
956,-1.0,"['0', '+Y', '-X', '-X', '-X', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-X', '+Y', '+X', '+X']"
957,0.0,"['0', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '-X', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-X']"
958,0.0,"['0', '-Y', '+X', '-Y', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+X', '+X']"
959,-3.0,"['0', '-Y', '-X', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+X', '+X', '-Y', '-Y', '-Y']"
960,-1.0,"['0', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-Y', '+X', '+X', '+X', '+X', '-Y']"
961,-1.0,"['0', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-X', '+Y', '-X', '-X']"
962,0.0,"['0', '-X', '-X', '-X', '+Y', '+X', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '-X']"
963,0.0,"['0', '+Y', '-X', '-X', '+Y', '-X', '-X', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X']"
964,-2.0,"['0', '-Y', '+X', '+X', '+X', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+Y', '+X', '-Y', '-Y']"
965,-1.0,"['0', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-X', '-Y', '-X', '+Y']"
966,-1.0,"['0', '+X', '-Y', '+X', '+X', '+X', '+X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+Y', '-X']"
967,0.0,"['0', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+Y']"
968,0.0,"['0', '+Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '+X', '+Y', '+X', '+X']"
969,-2.0,"['0', '-X', '-Y', '+X', '-Y', '-Y', '-X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '-X']"
970,0.0,"['0', '-X', '+Y', '-X', '+Y', '-X', '-X', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-Y']"
971,0.0,"['0', '-X', '+Y', '+Y', '+Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '+X', '+X', '+Y', '-X']"
972,-2.0,"['0', '-X', '-X', '-X', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-X', '+Y', '-X']"
973,-1.0,"['0', '-X', '-X', '-X', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '+X', '-Y', '-X', '-X']"
974,0.0,"['0', '-X', '+Y', '-X', '-X', '+Y', '+X', '+Y', '-X', '+Y', '-X', '+Y', '+Y', '-X', '+Y']"
975,0.0,"['0', '+Y', '+X', '+Y', '+X', '+X', '+X', '+X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '+X']"
976,-1.0,"['0', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '+Y', '-X', '-X']"
977,-1.0,"['0', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+X', '+Y', '+Y', '-X', '-X', '-X', '-Y', '+X']"
978,-2.0,"['0', '-Y', '-Y', '+X', '+Y', '+X', '+X', '-Y', '+X', '-Y', '-X', '-Y', '-X', '-Y', '-X']"
979,0.0,"['0', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+X', '+X', '+X', '-Y', '-X', '-Y', '+X']"
980,-2.0,"['0', '+Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-X', '-X', '-Y', '+X', '-Y']"
981,0.0,"['0', '-X', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+X', '+Y', '+Y', '+X']"
982,0.0,"['0', '+X', '+X', '+X', '+X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '-X', '-X', '+Y', '-X']"
983,-1.0,"['0', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+Y', '-X', '+Y', '-X', '-Y', '-X', '+Y', '+Y']"
984,0.0,"['0', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '+X']"
985,0.0,"['0', '+X', '+X', '+X', '+X', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '-Y', '+X', '-Y']"
986,-1.0,"['0', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+X', '+Y', '+Y', '-X']"
987,0.0,"['0', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '-X', '-X', '-X', '-X', '-X', '-Y']"
988,-2.0,"['0', '+X', '+Y', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+X', '+X', '+X', '-Y', '-X', '+Y']"
989,-2.0,"['0', '-X', '-X', '+Y', '+X', '+Y', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '-X', '-X']"
990,-1.0,"['0', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '+X', '-Y', '+X']"
991,0.0,"['0', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '+X']"
992,-1.0,"['0', '-X', '+Y', '+X', '+X', '+X', '+Y', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-X', '+Y']"
993,0.0,"['0', '+X', '+Y', '+X', '+X', '+Y', '-X', '-X', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '+X']"
994,0.0,"['0', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '-X', '-Y', '-X', '-X', '+Y', '+X', '+Y', '+Y']"
995,-2.0,"['0', '-X', '-X', '-X', '-Y', '-Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+Y']"
996,0.0,"['0', '+X', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '-X', '+Y', '+Y']"
997,-2.0,"['0', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-Y']"
998,-1.0,"['0', '+Y', '+X', '+X', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '+Y', '+X']"
999,0.0,"['0', '-X', '-Y', '-X', '-Y', '+X', '+X', '+X', '+X', '-Y', '+X', '-Y', '-X', '-X', '-Y']"
1000,-1.0,"['0', '+X', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+X', '+Y', '-X', '-Y']"
