number,stability,foldingPattern
521,0.0,"['0', '-X', '-X', '-X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+X', '+Y', '-X', '-X', '-X', '+Y', '+Y']"
522,0.0,"['0', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+Y', '+X']"
523,0.0,"['0', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '-X']"
524,0.0,"['0', '-X', '-X', '-Y', '-X', '+Y', '+Y', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '+Y', '+Y', '-X', '-X', '-X', '+Y', '+X']"
525,0.0,"['0', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+X', '-Y', '+X', '+X', '+Y', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+X']"
526,-1.0,"['0', '+Y', '+X', '+X', '-Y', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+X', '+Y', '-X', '+Y']"
527,0.0,"['0', '-X', '+Y', '-X', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+X', '-Y', '-X', '-X']"
528,0.0,"['0', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '-X', '-X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+X', '-Y', '+X']"
529,0.0,"['0', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-X', '-X', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+Y']"
530,0.0,"['0', '+X', '+Y', '-X', '-X', '-X', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '+Y', '+Y', '+X', '-Y', '-X']"
531,0.0,"['0', '-X', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+X', '+Y', '-X']"
532,0.0,"['0', '-Y', '+X', '+Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+X', '+Y', '+Y', '-X', '-X', '-X', '+Y', '+Y', '+X', '+Y', '+X', '+Y']"
533,0.0,"['0', '+X', '+Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '-X', '-Y', '-X', '-Y', '+X', '+X', '-Y']"
534,-1.0,"['0', '-Y', '+X', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+Y']"
535,-1.0,"['0', '+X', '+X', '+Y', '-X', '-X', '-X', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '+X', '-Y']"
536,-1.0,"['0', '-X', '-X', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '-X', '+Y', '+Y', '+X', '+Y', '-X', '-X', '-Y', '-Y', '+X']"
537,0.0,"['0', '+X', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '+X']"
538,0.0,"['0', '-X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+X', '+X', '+Y', '-X', '+Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '+X']"
539,0.0,"['0', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+X', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '+X']"
540,0.0,"['0', '+X', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '+X', '+X', '+Y', '-X', '+Y', '-X', '-Y', '-X']"
541,0.0,"['0', '+Y', '+Y', '+X', '-Y', '+X', '+X', '+X', '+X', '+X', '+X', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-X', '-Y', '+X', '+X']"
542,0.0,"['0', '+Y', '+X', '+X', '+Y', '+X', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+X', '+X', '+X', '-Y', '-X', '-X', '-Y']"
543,0.0,"['0', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '+X', '-Y', '-X', '+Y']"
544,0.0,"['0', '-X', '-Y', '+X', '+X', '+X', '-Y', '-X', '-X', '-X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+X', '+Y', '+Y', '+X', '-Y']"
545,0.0,"['0', '+X', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-Y']"
546,-1.0,"['0', '+Y', '-X', '-X', '-Y', '-X', '-X', '+Y', '-X', '-X', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '-Y']"
547,0.0,"['0', '+Y', '-X', '+Y', '+X', '+Y', '-X', '+Y', '-X', '-X', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-X']"
548,-1.0,"['0', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '+X']"
549,0.0,"['0', '-X', '-Y', '-Y', '-Y', '-X', '-X', '-X', '+Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-X', '+Y', '-X']"
550,0.0,"['0', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '-X', '+Y', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y']"
551,0.0,"['0', '+X', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '-Y', '-X']"
552,0.0,"['0', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '+Y', '+Y']"
553,-1.0,"['0', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '-X', '-X', '-X', '-X', '-X', '-X', '-Y']"
554,0.0,"['0', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+X', '+X', '-Y']"
555,0.0,"['0', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '+X', '-Y']"
556,-1.0,"['0', '-Y', '-Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-Y']"
557,0.0,"['0', '-X', '-Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '-X', '-X', '-Y', '+X', '+Y']"
558,0.0,"['0', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '-X', '-X', '+Y']"
559,-1.0,"['0', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-X', '-Y', '+X', '+X', '+X', '+Y', '+X', '-Y', '-Y', '-X']"
560,0.0,"['0', '-Y', '-X', '-Y', '+X', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+X', '-Y', '+X']"
561,-1.0,"['0', '-Y', '-X', '-X', '-X', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '+X', '+Y']"
562,0.0,"['0', '+X', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '+X', '+Y']"
563,0.0,"['0', '-X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+X', '-Y', '-X', '+Y']"
564,-1.0,"['0', '-X', '-Y', '-Y', '+X', '+Y', '+X', '+X', '+Y', '+X', '+X', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '+X', '-Y', '-X']"
565,-2.0,"['0', '+X', '-Y', '+X', '+X', '+X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '+X', '+Y', '+X']"
566,-1.0,"['0', '+X', '+X', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '+Y', '-X', '-X']"
567,0.0,"['0', '+Y', '+X', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '-Y', '-X']"
568,-1.0,"['0', '-Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X']"
569,0.0,"['0', '-X', '+Y', '+Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-X', '-X', '-X', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '-Y', '-X', '+Y']"
570,0.0,"['0', '-X', '-Y', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '-X']"
571,0.0,"['0', '-Y', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '-X']"
572,0.0,"['0', '-X', '-Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-Y', '+X', '+X']"
573,-2.0,"['0', '+X', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-Y', '-X', '+Y']"
574,-1.0,"['0', '-Y', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '+X', '+Y', '+Y', '+Y']"
575,0.0,"['0', '-X', '-X', '-X', '-X', '-Y', '-X', '+Y', '-X', '-X', '+Y', '+Y', '-X', '-X', '+Y', '-X', '-X', '-X', '-Y', '-Y', '+X', '-Y']"
576,0.0,"['0', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+X', '+X', '+X', '+Y', '+X', '+X', '+X', '+X', '-Y', '+X', '-Y', '-X', '-X', '-X', '-Y']"
577,0.0,"['0', '-X', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-Y', '-Y', '-X']"
578,0.0,"['0', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-X', '-X', '+Y', '+Y', '-X', '+Y']"
579,-1.0,"['0', '-X', '+Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '-Y', '+X', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-Y', '-X', '+Y']"
580,0.0,"['0', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '+Y']"
581,0.0,"['0', '+X', '+X', '+X', '+Y', '+X', '+Y', '-X', '+Y', '-X', '+Y', '+X', '+Y', '-X', '-X', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-Y']"
582,0.0,"['0', '+X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '+Y', '-X', '-X', '-X', '-X', '-Y', '-X']"
583,-1.0,"['0', '+X', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '+Y', '-X']"
584,0.0,"['0', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+X', '+X', '+Y', '-X', '+Y', '-X', '+Y', '-X', '+Y', '-X']"
585,-1.0,"['0', '+X', '+Y', '-X', '-X', '-X', '-X', '+Y', '+X', '+X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+X']"
586,0.0,"['0', '+X', '+X', '-Y', '+X', '+Y', '+X', '+X', '-Y', '+X', '+X', '+X', '-Y', '+X', '+X', '+X', '-Y', '-X', '-Y', '+X', '+X', '+Y']"
587,0.0,"['0', '-Y', '-Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-X', '-X', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '+X']"
588,0.0,"['0', '-X', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '+Y', '+Y', '-X', '-Y', '+X']"
589,0.0,"['0', '+Y', '-X', '+Y', '-X', '+Y', '-X', '-Y', '-X', '-Y', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '-Y']"
590,0.0,"['0', '-X', '-Y', '-X', '-X', '-X', '-X', '+Y', '-X', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+Y', '+X', '+Y', '+X', '+X', '+Y', '-X']"
591,0.0,"['0', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '-X', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+X', '+X', '+X', '+X', '+Y', '-X']"
592,0.0,"['0', '-X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+Y']"
593,-1.0,"['0', '-X', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '-X', '-X', '+Y', '+X', '+X', '+X', '+X', '+X', '+X', '+X', '-Y', '-Y', '-X']"
594,-1.0,"['0', '-X', '-X', '-Y', '-X', '-X', '-Y', '+X', '+X', '-Y', '-X', '-X', '-X', '-Y', '-X', '-X', '-X', '-Y', '+X', '-Y', '+X', '+X']"
595,-1.0,"['0', '+Y', '-X', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '-X', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+X', '-Y', '-Y']"
596,0.0,"['0', '+Y', '-X', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '-Y', '-X', '-X']"
597,0.0,"['0', '-X', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+Y', '-X', '-X', '-Y', '-X', '-X', '-X']"
598,0.0,"['0', '-X', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+X', '+X', '-Y', '-X', '-Y', '+X', '+X', '-Y', '-X', '-X']"
599,0.0,"['0', '-X', '-X', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '+Y']"
600,-1.0,"['0', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+Y']"
601,0.0,"['0', '+Y', '-X', '-X', '-Y', '-X', '-Y', '-Y', '+X', '-Y', '-X', '-X', '+Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '-Y', '-X', '+Y']"
602,0.0,"['0', '-X', '-X', '-Y', '-X', '-Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+Y', '+X', '-Y', '+X', '+X', '-Y', '-X', '-X']"
603,0.0,"['0', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y']"
604,0.0,"['0', '+X', '-Y', '-X', '-X', '-X', '-X', '-Y', '-X', '-X', '-X', '-Y', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '+Y']"
605,-1.0,"['0', '-X', '-X', '-X', '-X', '-X', '-X', '+Y', '+X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '+X']"
606,0.0,"['0', '-X', '-X', '+Y', '-X', '-Y', '-X', '-X', '-X', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y']"
607,0.0,"['0', '+Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '+X', '+X', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '-X', '-X', '+Y']"
608,0.0,"['0', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-X', '-X', '-X', '-Y', '-X', '-X', '+Y', '+Y', '+X', '-Y']"
609,0.0,"['0', '+Y', '+Y', '+Y', '+X', '+X', '+X', '-Y', '+X', '+X', '+X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '+X', '+Y', '+Y', '-X', '-Y']"
610,0.0,"['0', '-Y', '-Y', '-X', '-X', '-X', '-Y', '+X', '-Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '-X', '-X', '-X', '-Y', '+X', '+X', '+X']"
611,0.0,"['0', '-Y', '+X', '+Y', '+X', '+X', '+X', '+X', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+X']"
612,0.0,"['0', '+Y', '+X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+Y']"
613,0.0,"['0', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '-X']"
614,0.0,"['0', '+Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+Y', '+X', '+X', '-Y', '+X']"
615,0.0,"['0', '+X', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-X', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+X']"
616,0.0,"['0', '+Y', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '-Y']"
617,0.0,"['0', '-Y', '-Y', '-X', '-Y', '-Y', '+X', '+X', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '+X']"
618,-1.0,"['0', '+Y', '+X', '+Y', '+Y', '-X', '-X', '+Y', '+X', '+X', '+X', '+Y', '+X', '+X', '+X', '+X', '+Y', '+X', '-Y', '-Y', '-X', '-Y']"
619,0.0,"['0', '-Y', '-X', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '-X', '-X', '-X', '-Y', '-Y']"
620,0.0,"['0', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+X', '+X', '+X', '+Y', '+X', '+X', '-Y', '+X', '-Y']"
621,0.0,"['0', '-X', '-X', '-X', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X']"
622,-1.0,"['0', '+Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '+X', '+X', '+X', '+Y', '-X']"
623,-1.0,"['0', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+X', '+X', '+Y', '+X', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+X']"
624,0.0,"['0', '-X', '+Y', '+X', '+Y', '+X', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+Y', '+X']"
625,0.0,"['0', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+Y']"
626,0.0,"['0', '-Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '-X', '-X', '-X', '-X', '-X', '+Y', '+Y', '-X', '-X', '+Y', '-X', '+Y']"
627,0.0,"['0', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-X']"
628,0.0,"['0', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-X', '+Y', '+Y', '-X', '-X', '-Y', '+X', '-Y', '-X', '-X', '+Y', '+Y']"
629,-1.0,"['0', '+X', '-Y', '+X', '-Y', '-X', '-Y', '-X', '-X', '-X', '+Y', '-X', '+Y', '-X', '+Y', '-X', '+Y', '+X', '+X', '-Y', '+X', '+Y']"
630,-1.0,"['0', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '+X', '+X', '-Y', '+X', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '+X', '+X']"
631,-2.0,"['0', '+X', '+X', '+Y', '+X', '+X', '-Y', '+X', '+X', '-Y', '-X', '-X', '-X', '-Y', '+X', '+X', '-Y', '-X', '-X', '-X', '-X', '-Y']"
632,0.0,"['0', '-X', '-X', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-X', '-X', '+Y', '+Y', '-X', '-Y']"
633,0.0,"['0', '-Y', '-Y', '+X', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '+X', '+X', '-Y', '-X']"
634,0.0,"['0', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '+X', '+X']"
635,0.0,"['0', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '-X', '+Y', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y']"
636,-1.0,"['0', '-Y', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+Y', '+X']"
637,0.0,"['0', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-X', '-X', '-X', '-X', '-Y', '-Y', '-Y', '-X', '-X', '-X', '+Y', '+Y', '+X', '+X']"
638,0.0,"['0', '-Y', '-X', '-Y', '-Y', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+X', '+X', '+Y', '-X', '-X']"
639,0.0,"['0', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '-X', '-Y', '+X', '+X', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-X', '+Y']"
640,0.0,"['0', '-X', '-X', '+Y', '-X', '+Y', '-X', '-Y', '-X', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '+Y', '+X']"
641,0.0,"['0', '+X', '+X', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '+X']"
642,-1.0,"['0', '-Y', '+X', '-Y', '-X', '-Y', '-X', '-Y', '+X', '+X', '+X', '+X', '+X', '+X', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '+X']"
643,0.0,"['0', '+X', '+Y', '+Y', '-X', '-X', '-X', '+Y', '-X', '-X', '-X', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-X', '-X', '-Y', '-X', '-X']"
644,-1.0,"['0', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '-X', '-Y']"
645,0.0,"['0', '+Y', '+X', '+X', '+X', '+Y', '+X', '-Y', '+X', '+X', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+X', '-Y', '+X', '+Y', '-X']"
646,-1.0,"['0', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-X', '-Y', '+X', '+X', '+X', '+Y']"
647,0.0,"['0', '+Y', '+Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '-Y']"
648,-2.0,"['0', '-Y', '-Y', '-Y', '+X', '+X', '+X', '+Y', '-X', '+Y', '+X', '+Y', '+X', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '+Y']"
649,0.0,"['0', '-X', '-X', '-X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '-X', '-X', '-X', '+Y', '+Y', '+X', '-Y']"
650,0.0,"['0', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '+X', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-X']"
